Iteration,TransferIn_ms,Inference_ms,TransferOut_ms,Total_ms
500,0.094592,3.719500,0.090494,3.904586
501,0.088600,4.043853,0.136193,4.268646
502,0.091857,3.521089,0.088901,3.701847
503,0.088500,3.550887,0.088800,3.728187
504,0.088730,3.560605,0.092067,3.741402
505,0.091946,3.889537,0.117616,4.099099
506,0.095684,3.564292,0.089341,3.749317
507,0.095654,3.575473,0.088731,3.759858
508,0.088049,3.491653,0.088450,3.668152
509,0.088420,3.821336,0.150470,4.060226
510,0.091075,3.576074,0.092979,3.760128
511,0.091696,3.597837,0.088811,3.778344
512,0.088179,3.550996,0.088370,3.727545
513,0.088560,5.813404,0.186899,6.088863
514,0.164996,4.127707,0.094933,4.387636
515,0.091917,3.561086,0.089191,3.742194
516,0.090333,3.559603,0.088781,3.738717
517,0.088841,4.702590,0.134619,4.926050
518,0.096396,3.655587,0.091426,3.843409
519,0.088420,3.580143,0.101234,3.769797
520,0.089192,3.836824,0.147073,4.073089
521,0.104010,3.971895,0.155580,4.231485
522,0.093189,3.572698,0.091987,3.757874
523,0.091957,3.499607,0.092739,3.684303
524,0.088670,3.711876,0.102276,3.902822
525,0.088681,3.788042,0.110202,3.986925
526,0.092037,3.679764,0.089773,3.861574
527,0.088420,3.668723,0.093750,3.850893
528,0.091686,4.807481,0.110954,5.010121
529,0.089983,4.242526,0.123637,4.456146
530,0.089382,3.590061,0.089702,3.769145
531,0.088490,3.570294,0.088590,3.747374
532,0.104942,4.552632,0.090914,4.748488
533,0.088280,3.828370,0.096395,4.013045
534,0.088610,3.568239,0.091957,3.748806
535,0.091817,3.635448,0.088320,3.815585
536,0.088230,4.007684,0.091877,4.187791
537,0.088851,3.763464,0.089683,3.941998
538,0.088420,3.653122,0.095423,3.836965
539,0.092448,3.537771,0.088380,3.718599
540,0.088189,5.762067,0.097467,5.947723
541,0.091827,3.690855,0.094221,3.876903
542,0.088550,3.622514,0.089331,3.800395
543,0.088400,3.895368,0.120331,4.104099
544,0.085865,3.524205,0.085995,3.696065
545,0.086567,3.749628,0.087869,3.924064
546,0.091265,3.555385,0.094431,3.741081
547,0.088931,3.755739,0.151693,3.996363
548,0.097377,3.915226,0.100113,4.112716
549,0.086526,3.567178,0.099691,3.753395
550,0.088300,6.452983,0.145111,6.686394
551,0.117836,3.954182,0.177310,4.249328
552,0.100944,3.909265,0.110433,4.120642
553,0.089171,3.797529,0.114871,4.001571
554,0.100182,3.968239,0.146342,4.214763
555,0.098479,4.145880,0.109400,4.353759
556,0.097247,4.978438,0.141362,5.217047
557,0.140251,4.053723,0.106014,4.299988
558,0.089061,3.703910,0.094872,3.887843
559,0.088640,5.344713,0.116636,5.549989
560,0.091567,4.321597,0.096606,4.509770
561,0.089122,3.895727,0.139991,4.124840
562,0.091185,3.581625,0.139037,3.811847
563,0.094622,3.606232,0.089282,3.790136
564,0.088701,3.587987,0.091356,3.768044
565,0.088330,4.005328,0.153807,4.247465
566,0.092178,3.598557,0.088901,3.779636
567,0.088670,3.549834,0.088971,3.727475
568,0.088680,3.545225,0.105423,3.739328
569,0.088430,4.680838,0.142995,4.912263
570,0.096375,3.672320,0.091165,3.859860
571,0.088881,3.505719,0.115572,3.710172
572,0.088571,3.569742,0.088821,3.747134
573,0.088670,4.457097,0.163666,4.709433
574,0.092317,4.102326,0.091236,4.285879
575,0.088310,3.563982,0.109079,3.761371
576,0.092999,3.552870,0.089081,3.734950
577,0.104020,3.783162,0.121353,4.008535
578,0.093300,3.584159,0.089032,3.766491
579,0.105503,3.605341,0.088480,3.799324
580,0.088440,3.563791,0.088851,3.741082
581,0.088641,3.825754,0.090324,4.004719
582,0.086367,3.576916,0.093550,3.756833
583,0.091436,3.579311,0.089001,3.759748
584,0.088160,3.574902,0.088319,3.751381
585,0.105613,3.955324,0.110272,4.171209
586,0.090093,3.803541,0.100353,3.993987
587,0.088881,3.526269,0.094010,3.709160
588,0.100894,3.553681,0.086196,3.740771
589,0.086386,4.294736,0.091947,4.473069
590,0.088901,3.742885,0.093871,3.925657
591,0.088750,3.593809,0.089312,3.771871
592,0.095895,3.557549,0.088690,3.742134
593,0.088360,4.952000,0.093980,5.134340
594,0.091686,3.738106,0.094862,3.924654
595,0.088500,3.581876,0.088831,3.759207
596,0.088570,3.707146,0.096145,3.891861
597,0.088771,3.579711,0.088571,3.757053
598,0.088651,3.724680,0.090454,3.903785
599,0.088240,3.661809,0.095514,3.845563
600,0.092017,3.493656,0.089292,3.674965
601,0.150580,3.613917,0.095864,3.860361
602,0.100804,3.556406,0.092939,3.750149
603,0.092187,3.687429,0.096525,3.876141
604,0.095213,3.541738,0.093180,3.730131
605,0.092778,3.777933,0.098379,3.969090
606,0.092447,3.596885,0.089742,3.779074
607,0.085143,4.524296,0.126465,4.735904
608,0.089763,4.142203,0.092397,4.324363
609,0.088560,3.571787,0.091415,3.751762
610,0.088490,3.531448,0.091977,3.711915
611,0.091526,3.744799,0.112005,3.948330
612,0.088530,3.695594,0.109912,3.894036
613,0.088840,3.537551,0.088410,3.714801
614,0.088621,3.543131,0.088340,3.720092
615,0.088119,3.720793,0.089822,3.898734
616,0.089322,3.698560,0.103639,3.891521
617,0.088630,3.564533,0.092457,3.745620
618,0.093550,3.594089,0.088270,3.775909
619,0.088139,3.542681,0.088289,3.719109
620,0.088581,3.935483,0.133869,4.157933
621,0.093700,3.681547,0.088129,3.863376
622,0.088811,3.554142,0.092508,3.735461
623,0.092227,3.562038,0.106605,3.760870
624,0.088390,3.787581,0.386572,4.262543
625,0.122535,3.704522,0.097889,3.924946
626,0.088971,3.575093,0.089161,3.753225
627,0.088731,3.579421,0.092898,3.761050
628,0.092178,3.727635,0.142093,3.961906
629,0.141211,3.703049,0.083691,3.927951
630,0.085735,3.562799,0.085955,3.734489
631,0.085134,3.582717,0.174145,3.841996
632,0.085705,3.619508,0.086025,3.791238
633,0.292422,5.751427,0.098449,6.142298
634,0.092127,3.544073,0.088430,3.724630
635,0.105422,3.535927,0.088591,3.729940
636,0.088460,3.935234,0.140520,4.164214
637,0.101255,3.948861,0.093750,4.143866
638,0.090244,3.560725,0.089321,3.740290
639,0.088279,3.588850,0.089021,3.766150
640,0.088700,3.638565,0.105823,3.833088
641,0.089322,3.789044,0.096636,3.975002
642,0.088631,3.585853,0.089462,3.763946
643,0.088851,3.586334,0.088640,3.763825
644,0.088480,3.713277,0.132756,3.934513
645,0.095083,3.867164,0.116313,4.078560
646,0.091776,3.638855,0.107026,3.837657
647,0.088911,3.561185,0.088711,3.738807
648,0.088670,4.147724,0.095313,4.331707
649,0.088289,3.760039,0.105402,3.953730
650,0.088550,3.648023,0.089692,3.826265
651,0.088340,3.553621,0.088901,3.730862
652,0.092438,3.669283,0.090715,3.852436
653,0.089132,3.708749,0.092788,3.890669
654,0.088290,3.627653,0.094342,3.810285
655,0.088640,3.618386,0.093860,3.800886
656,0.088461,3.677198,0.092899,3.858558
657,0.092368,3.512272,0.088750,3.693390
658,0.088290,3.823641,0.101595,4.013526
659,0.089201,3.516711,0.087087,3.692999
660,0.088470,4.987658,0.090133,5.166261
661,0.089121,3.550205,0.092317,3.731643
662,0.091937,3.842196,0.103378,4.037511
663,0.089973,4.463009,0.110974,4.663956
664,0.088650,3.567398,0.088771,3.744819
665,0.088490,3.583739,0.087188,3.759417
666,0.088270,3.766120,0.092899,3.947289
667,0.087237,3.655017,0.093760,3.836014
668,0.088380,3.559603,0.093610,3.741593
669,0.091836,3.633926,0.088871,3.814633
670,0.088039,3.763695,0.094151,3.945885
671,0.088249,3.599960,0.098580,3.786789
672,0.092178,3.570954,0.088390,3.751522
673,0.088891,3.609869,0.092128,3.790888
674,0.091836,3.533413,0.088229,3.713478
675,0.088430,4.063551,0.132796,4.284777
676,0.091726,3.577297,0.087579,3.756602
677,0.088580,3.603938,0.088731,3.781249
678,0.088560,3.602265,0.092478,3.783303
679,0.092047,4.937499,0.170950,5.200496
680,0.095324,3.571585,0.088621,3.755530
681,0.088290,3.570975,0.088791,3.748056
682,0.105182,3.530807,0.088881,3.724870
683,0.088611,4.668212,0.169617,4.926440
684,0.115684,3.685685,0.093790,3.895159
685,0.092618,3.566666,0.086106,3.745390
686,0.088480,3.561887,0.088590,3.738957
687,0.088671,5.266492,0.138686,5.493849
688,0.097998,3.567800,0.089983,3.755781
689,0.095353,3.575002,0.086176,3.756531
690,0.088721,3.575944,0.088710,3.753375
691,0.088129,3.951064,0.167312,4.206505
692,0.115223,3.644636,0.088851,3.848710
693,0.088821,3.513003,0.088610,3.690434
694,0.088640,3.537320,0.088690,3.714650
695,0.088150,3.965643,0.101355,4.155148
696,0.088309,3.534976,0.093529,3.716814
697,0.092788,3.564492,0.088781,3.746061
698,0.088220,3.539915,0.088510,3.716645
699,0.088300,3.733276,0.111575,3.933151
700,0.089162,3.735421,0.095994,3.920577
701,0.088711,3.560024,0.089041,3.737776
702,0.106645,3.573309,0.092177,3.772131
703,0.091886,5.236996,0.163445,5.492327
704,0.128677,4.387735,0.089342,4.605754
705,0.088370,3.592897,0.088620,3.769887
706,0.088901,4.171778,0.154860,4.415539
707,0.093791,3.815835,0.089532,3.999158
708,0.087909,3.607164,0.094251,3.789324
709,0.088630,3.559152,0.092809,3.740591
710,0.088840,4.555897,0.159979,4.804716
711,0.092358,3.545555,0.088500,3.726413
712,0.088931,3.819432,0.092067,4.000430
713,0.088590,3.578229,0.093089,3.759908
714,0.092468,5.203381,0.122647,5.418496
715,0.095724,4.243167,0.092137,4.431028
716,0.091436,3.537430,0.100844,3.729710
717,0.092879,3.579491,0.091506,3.763876
718,0.091195,3.839331,0.098099,4.028625
719,0.094702,3.515117,0.096335,3.706154
720,0.092057,3.772121,0.102367,3.966545
721,0.088841,3.651680,0.090684,3.831205
722,0.095714,3.793943,0.090804,3.980461
723,0.103840,3.575353,0.089161,3.768354
724,0.089162,3.708910,0.090754,3.888826
725,0.089391,3.655989,0.088921,3.834301
726,0.088190,6.960360,0.098019,7.146569
727,0.095233,3.719500,0.089782,3.904515
728,0.088790,3.598457,0.097508,3.784755
729,0.089692,3.861042,0.089683,4.040417
730,0.088700,3.535687,0.088731,3.713118
731,0.088300,3.532821,0.088480,3.709601
732,0.088580,3.760790,0.104701,3.954071
733,0.098439,3.682709,0.093530,3.874678
734,0.092448,3.594289,0.088600,3.775337
735,0.089001,3.581084,0.088550,3.758635
736,0.088390,3.823159,0.100634,4.012183
737,0.088731,3.889966,0.128979,4.107676
738,0.091746,3.567919,0.098620,3.758285
739,0.091697,3.604940,0.098399,3.795036
740,0.088390,3.755931,0.092287,3.936608
741,0.088871,3.982064,0.114971,4.185906
742,0.111566,3.570163,0.093149,3.774878
743,0.092258,3.625700,0.089181,3.807139
744,0.088440,3.544925,0.088480,3.721845
745,0.088129,4.132353,0.150951,4.371433
746,0.093189,3.562448,0.088771,3.744408
747,0.088270,3.614749,0.092317,3.795336
748,0.092458,3.557038,0.088600,3.738096
749,0.088149,4.438051,0.130752,4.656952
750,0.093630,3.533262,0.089091,3.715983
751,0.085585,3.654014,0.089502,3.829101
752,0.088530,3.634337,0.092528,3.815395
753,0.092026,4.786681,0.173134,5.051841
754,0.093580,3.584200,0.090574,3.768354
755,0.088541,3.552849,0.089012,3.730402
756,0.088600,3.540096,0.094171,3.722867
757,0.094231,5.102517,0.100163,5.296911
758,0.094101,3.708972,0.089442,3.892515
759,0.088560,3.566987,0.088781,3.744328
760,0.088741,3.624727,0.106144,3.819612
761,0.107617,4.089862,0.157671,4.355150
762,0.099131,4.171871,0.112076,4.383078
763,0.088540,3.561536,0.088491,3.738567
764,0.114670,3.647601,0.117627,3.879898
765,0.118877,3.763666,0.102457,3.985000
766,0.091737,3.679092,0.090033,3.860862
767,0.095433,3.629758,0.088550,3.813741
768,0.089012,4.537010,0.157794,4.783816
769,0.127636,3.747564,0.091777,3.966977
770,0.088650,3.584380,0.091847,3.764877
771,0.091646,3.598968,0.089482,3.780096
772,0.088119,5.502336,0.107318,5.697773
773,0.091626,4.872417,0.091816,5.055859
774,0.089061,3.566857,0.091736,3.747654
775,0.091836,3.678912,0.098009,3.868757
776,0.088921,3.562879,0.089141,3.740941
777,0.088390,4.361683,0.151612,4.601685
778,0.091266,3.623105,0.090153,3.804524
779,0.089772,3.679223,0.091686,3.860681
780,0.091486,3.622263,0.089152,3.802901
781,0.088440,3.726293,0.091336,3.906069
782,0.088170,3.593989,0.094953,3.777112
783,0.088260,4.277683,0.096636,4.462579
784,0.088641,3.572717,0.091516,3.752874
785,0.091636,3.758545,0.089742,3.939923
786,0.087949,3.648744,0.092458,3.829151
787,0.089142,3.998536,0.095083,4.182761
788,0.089211,3.666168,0.089181,3.844560
789,0.089092,3.563069,0.090324,3.742485
790,0.088540,3.738487,0.110162,3.937189
791,0.092948,3.723188,0.097587,3.913723
792,0.091616,3.550976,0.088971,3.731563
793,0.088921,3.549474,0.088630,3.727025
794,0.088580,3.738828,0.098679,3.926087
795,0.088210,5.536190,0.145831,5.770231
796,0.119090,4.048752,0.143216,4.311058
797,0.104661,4.168103,0.124830,4.397594
798,0.096075,4.492997,0.149457,4.738529
799,0.097267,4.046118,0.109019,4.252404
800,0.095053,3.854828,0.107389,4.057270
801,0.093369,3.585242,0.085554,3.764165
802,0.232858,5.608549,0.199984,6.041391
803,0.100543,3.536519,0.093279,3.730341
804,0.093509,3.957659,0.181350,4.232518
805,0.094652,4.005398,0.170187,4.270237
806,0.098750,3.557819,0.100994,3.757563
807,0.097678,3.896511,0.123860,4.118049
808,0.092668,3.593568,0.108569,3.794805
809,0.089271,4.565136,0.149417,4.803824
810,0.100654,3.685475,0.090223,3.876352
811,0.095684,3.613576,0.095504,3.804764
812,0.090785,3.654094,0.093430,3.838309
813,0.091355,3.779436,0.090925,3.961716
814,0.126321,3.679615,0.090584,3.896520
815,0.088380,3.547970,0.088861,3.725211
816,0.106084,3.520467,0.089562,3.716113
817,0.088280,3.874978,0.159257,4.122515
818,0.109651,3.752554,0.089151,3.951356
819,0.088410,3.578509,0.089552,3.756471
820,0.089061,3.611092,0.088821,3.788974
821,0.089332,4.608719,0.092819,4.790870
822,0.088770,3.766711,0.091737,3.947218
823,0.414344,3.656732,0.087207,4.158283
824,0.086397,3.636089,0.151622,3.874108
825,0.102207,4.477507,0.088480,4.668194
826,0.085404,3.766901,0.104311,3.956616
827,0.086176,3.667590,0.086747,3.840513
828,0.088470,3.586515,0.112464,3.787449
829,0.113690,3.576045,0.091927,3.781662
830,0.091596,3.834882,0.111034,4.037512
831,0.089041,3.541909,0.089261,3.720211
832,0.185256,4.640128,0.167985,4.993369
833,0.091586,3.569872,0.088831,3.750289
834,0.088741,3.700002,0.090694,3.879437
835,0.088380,3.632593,0.091546,3.812519
836,0.092889,3.689852,0.132235,3.914976
837,0.089682,3.611984,0.092017,3.793683
838,0.088971,3.558140,0.088631,3.735742
839,0.240301,3.617455,0.094241,3.951997
840,0.088901,3.725181,0.107296,3.921378
841,0.088741,3.502252,0.088751,3.679744
842,0.088530,3.563140,0.088230,3.739900
843,0.113799,3.733066,0.091586,3.938451
844,0.088941,3.631050,0.107637,3.827628
845,0.091466,3.593588,0.088800,3.773854
846,0.088530,3.550135,0.088390,3.727055
847,0.088379,3.831596,0.093620,4.013595
848,0.088150,3.960233,0.130831,4.179214
849,0.089342,3.661849,0.092969,3.844160
850,0.091957,3.618886,0.089322,3.800165
851,0.088410,3.750550,0.091345,3.930305
852,0.088369,5.109390,0.151082,5.348841
853,0.093700,3.495400,0.086186,3.675286
854,0.088861,3.659515,0.089101,3.837477
855,0.085945,3.711876,0.087217,3.885038
856,0.101695,3.694763,0.094381,3.890839
857,0.086156,3.537400,0.085905,3.709461
858,0.085624,3.632533,0.086136,3.804293
859,0.085434,3.533713,0.085114,3.704261
860,0.088089,3.849570,0.099241,4.036900
861,0.086437,3.528783,0.086186,3.701406
862,0.085644,3.637683,0.085685,3.809012
863,0.085294,3.558110,0.086116,3.729520
864,0.085624,3.856123,0.129139,4.070886
865,0.086716,3.525488,0.094591,3.706795
866,0.088230,3.547429,0.085785,3.721444
867,0.085314,3.553661,0.085565,3.724540
868,0.087117,4.773816,0.159157,5.020090
869,0.092398,4.390348,0.112748,4.595494
870,0.094592,4.105301,0.089242,4.289135
871,0.088801,3.577317,0.088149,3.754267
872,0.088330,4.940147,0.107386,5.135863
873,0.092999,3.529185,0.089622,3.711806
874,0.088760,3.567929,0.092087,3.748776
875,0.091536,3.675815,0.172260,3.939611
876,0.125303,5.515683,0.114730,5.755716
877,0.089452,3.605281,0.089572,3.784305
878,0.088290,3.545826,0.089633,3.723749
879,0.088440,3.659545,0.096876,3.844861
880,0.091566,3.773965,0.096345,3.961876
881,0.088109,3.534996,0.088881,3.711986
882,0.088810,3.505860,0.089231,3.683901
883,0.088651,3.690354,0.105032,3.884037
884,0.106485,3.651990,0.251223,4.009698
885,0.089031,3.626822,0.094422,3.810275
886,0.088791,3.598848,0.091967,3.779606
887,0.091245,5.322170,0.116495,5.529910
888,0.089161,3.701817,0.090043,3.881021
889,0.086035,3.578449,0.094021,3.758505
890,0.089042,3.650658,0.088901,3.828601
891,0.088430,6.525674,0.096987,6.711091
892,0.092147,3.749587,0.123439,3.965173
893,0.090443,3.618386,0.089081,3.797910
894,0.088420,3.674804,0.098269,3.861493
895,0.085254,3.564542,0.088941,3.738737
896,0.088330,3.731433,0.088059,3.907822
897,0.088330,3.645788,0.095554,3.829672
898,0.092127,5.417203,0.121554,5.630884
899,0.087569,3.538372,0.089131,3.715072
900,0.088450,3.821506,0.096316,4.006272
901,0.088891,3.615630,0.089643,3.794164
902,0.088400,5.072772,0.095914,5.257086
903,0.092659,3.565404,0.088570,3.746633
904,0.088840,3.750260,0.094652,3.933752
905,0.106405,3.643414,0.098569,3.848388
906,0.089302,3.601393,0.022944,3.713639
907,0.088710,3.499467,0.092188,3.680365
908,0.091846,3.517893,0.088330,3.698069
909,0.088289,3.841084,0.210163,4.139536
910,0.114922,4.240973,0.104009,4.459904
911,0.089261,3.651730,0.089662,3.830653
912,0.090133,3.663443,0.092387,3.845963
913,0.092428,4.375251,0.150469,4.618148
914,0.090093,3.555385,0.088911,3.734389
915,0.088781,3.508214,0.088771,3.685766
916,0.088680,3.572087,0.088310,3.749077
917,0.088039,4.489138,0.165127,4.742304
918,0.139420,3.674464,0.129508,3.943392
919,0.095103,3.578589,0.088861,3.762553
920,0.104681,3.578459,0.088661,3.771801
921,0.088360,4.830966,0.122416,5.041742
922,0.092799,3.580703,0.089632,3.763134
923,0.088681,3.593858,0.088861,3.771400
924,0.089001,3.567248,0.088730,3.744979
925,0.091907,5.284396,0.132847,5.509150
926,0.096887,3.562568,0.088670,3.748125
927,0.091776,3.514096,0.087929,3.693801
928,0.088520,3.653704,0.089202,3.831426
929,0.088470,5.447771,0.126585,5.662826
930,0.098470,3.543081,0.088510,3.730061
931,0.106184,3.595241,0.088370,3.789795
932,0.088039,3.637132,0.124257,3.849428
933,0.109692,3.736653,0.098951,3.945296
934,0.089152,3.617614,0.090434,3.797200
935,0.088370,3.683361,0.096255,3.867986
936,0.088420,4.541699,0.152563,4.782682
937,0.132046,3.699862,0.127616,3.959524
938,0.089281,3.642703,0.089412,3.821396
939,0.088290,3.546187,0.092658,3.727135
940,0.093370,3.850472,0.105122,4.048964
941,0.088731,3.728337,0.091435,3.908503
942,0.088620,3.577127,0.249487,3.915234
943,0.109483,3.499647,0.088751,3.697881
944,0.108509,3.952697,0.122627,4.183833
945,0.090834,3.547610,0.092678,3.731122
946,0.300346,3.688222,0.093419,4.081987
947,0.089061,3.575584,0.089181,3.753826
948,0.088560,3.676167,0.096145,3.860872
949,0.196096,4.098881,0.091526,4.386503
950,0.090273,3.777031,0.103178,3.970482
951,0.090123,3.535918,0.085704,3.711745
952,0.085143,3.941808,0.104060,4.131011
953,0.085986,3.562699,0.102657,3.751342
954,0.086326,3.769536,0.093340,3.949202
955,0.083180,3.574321,0.089783,3.747284
956,0.088640,4.039344,0.135752,4.263736
957,0.090835,3.578008,0.089161,3.758004
958,0.088580,3.791629,0.093740,3.973949
959,0.087990,3.645247,0.088760,3.821997
960,0.088901,5.371935,0.148607,5.609443
961,0.094391,4.561720,0.092658,4.748769
962,0.088470,3.749728,0.091957,3.930155
963,0.085885,4.068470,0.164938,4.319293
964,0.125372,3.691797,0.095824,3.912993
965,0.089242,3.774255,0.092959,3.956456
966,0.092187,3.849810,0.117426,4.059423
967,0.089452,3.689421,0.155981,3.934854
968,0.091435,3.564513,0.088630,3.744578
969,0.088119,6.262639,0.267485,6.618243
970,0.088390,3.729267,0.131966,3.949623
971,0.105521,3.684575,0.093690,3.883786
972,0.092548,3.500750,0.088881,3.682179
973,0.088931,3.558541,0.088550,3.736022
974,0.088851,3.684242,0.096185,3.869278
975,1.020090,3.601684,0.091206,4.712980
976,0.088831,3.564482,0.093229,3.746542
977,0.091867,3.534475,0.088921,3.715263
978,0.088590,4.732256,0.135933,4.956779
979,0.090924,3.606644,0.088921,3.786489
980,0.088510,3.558601,0.089362,3.736473
981,0.088921,3.521499,0.092137,3.702557
982,0.091837,4.620811,0.120112,4.832760
983,0.091155,3.574311,0.088821,3.754287
984,0.088240,3.571766,0.089031,3.749037
985,0.088520,3.619187,0.088781,3.796488
986,0.088370,3.936126,0.198332,4.222828
987,0.091456,3.560334,0.093189,3.744979
988,0.092678,3.574101,0.089071,3.755850
989,0.117566,3.552058,0.088921,3.758545
990,0.088640,5.089512,0.173646,5.351798
991,0.108769,3.981482,0.100022,4.190273
992,0.096305,3.593888,0.095444,3.785637
993,0.104310,3.667081,0.486415,4.257806
994,0.133197,3.860151,0.122636,4.115984
995,0.092017,3.727105,0.089623,3.908745
996,0.088640,3.705684,0.092347,3.886671
997,0.092588,3.972986,0.200365,4.265939
998,0.125473,3.689322,0.089783,3.904578
999,0.088811,3.529424,0.089653,3.707888
